,place_name,place_id,lat,lng,type
284,Jai Ambey Traders,ChIJZbKlcih3dzkRnBPJriT0uNk,25.450335,78.5767614,bakery
285,The Bakers Factory,ChIJCxC-6Sx3dzkRepfe7lIX_38,25.4433557,78.5675869,bakery
286,Gauri bakery,ChIJRw9kWTl3dzkRN_1efLYFk54,25.4686064,78.5696157,bakery
287,Gouri Bakery,ChIJQz52pBZ3dzkReYsjTJ-hIhs,25.4686482,78.5696157,bakery
288,New German Bakery,ChIJEQCwsSRxdzkRNEP7jySHt6I,25.4609008,78.54972819999999,bakery
289,Shree Krishna Bakery,ChIJGd4yjtt2dzkRwVfVIFSifag,25.4601409,78.5824628,bakery
290,Khushboo Bakery,ChIJ122oANx2dzkR6i_qlubeBtI,25.4585135,78.583125,bakery
291,Flavours by Abha Kanchan,ChIJ03MewjF3dzkRVow5NEy50PE,25.4575157,78.5838277,bakery
292,MOJO CAKES,ChIJyWQlPw9xdzkRY6fhjaEtRSY,25.4549783,78.5472072,bakery
293,Raju Bakery,ChIJweaN4d52dzkRh1FAS_IB9tQ,25.4555148,78.5848561,bakery
294,IHAN FIVE STAR BAKERY,ChIJV3m4GYdxdzkRA3GX8J2eWWI,25.4696686,78.552598,bakery
295,om bakery,ChIJvaukSCt3dzkR9dv0Am0GL9Q,25.4631194,78.5851253,bakery
296,Online Cake Booking in Jhansi - MOJO Cakes,ChIJNS1srppxdzkRH0DWGo3u5AQ,25.4435749,78.5462057,bakery
297,Cake Birthday cake my cake business home delivery online booking,ChIJ7akVWGVxdzkRSzPszA6MNug,25.450839,78.5412046,bakery
298,SIMPI'S HOMEMADE CAKES,ChIJp6Rhced2dzkRFW3uXO3lfiU,25.461166,78.589851,bakery
299,Nandani Baker's,ChIJ5bZKwDx3dzkRewt92583KXE,25.4394289,78.5847128,bakery
300,Online Cake Delivery In Jhansi-Onlinecake.in,ChIJkfpdEWV3dzkRerieCfQdtwk,25.455937,78.5916335,bakery
301,Star Bakery & Store,ChIJddBQMhlxdzkRffCBtFMNXzE,25.4550545,78.53969719999999,bakery
302,Shree Siddhivinayak Bakers & Snacks,ChIJfY9lJB5xdzkRUMiBWDY1U9E,25.4494307,78.53952369999999,bakery
303,GURUKRIPA CAKES ND MORE,ChIJy7ys2-FwdzkROBSYdPtrLMI,25.44847529999999,78.5396047,bakery
304,Jain Bakery,ChIJq9NiBj13dzkR5FxmeUSf4kQ,25.4384455,78.5864902,bakery
305,Bake my cake,ChIJVVVVYrpwdzkR4TIudIlryuM,25.4631387,78.5388432,bakery
